avg_score,avg_length,all_time_high_score,num_timesteps
0.16,9.85,4,23339
0.17,10.03,4,23358
0.16,9.82,4,23359
0.16,9.89,4,23371
0.15,9.59,4,23378
0.15,9.55,4,23379
0.14,9.35,4,23393
0.14,9.44,4,23404
0.14,9.45,4,23406
0.14,9.53,4,23415
0.14,9.33,4,23416
0.14,9.43,4,23432
0.14,9.35,4,23436
0.14,9.35,4,23437
0.13,9.3,4,23442
0.13,9.29,4,23443
0.13,9.34,4,23449
0.13,9.35,4,23454
0.13,9.4,4,23460
0.13,9.37,4,23466
0.13,9.34,4,23468
0.13,9.15,4,23472
0.13,9.4,4,23503
0.13,9.32,4,23507
0.13,9.54,4,23531
0.14,9.88,4,23567
0.15,9.96,4,23580
0.17,10.04,4,23591
0.17,9.98,4,23594
0.18,10.04,4,23602
0.18,10.07,4,23606
0.18,10.14,4,23614
0.18,10.14,4,23615
0.18,10.14,4,23616
0.17,10.08,4,23617
0.16,9.92,4,23618
0.17,9.88,4,23627
0.18,10.18,4,23662
0.18,10.14,4,23665
0.18,10.06,4,23668
0.18,10.09,4,23675
0.19,10.11,4,23679
0.19,10.21,4,23692
0.19,10.47,4,23719
0.19,10.46,4,23726
0.19,10.44,4,23732
0.21,10.77,4,23773
0.17,10.05,4,23778
0.17,10.18,4,23793
0.16,10.01,4,23796
0.16,9.93,4,23802
0.16,9.93,4,23803
0.16,9.99,4,23810
0.16,10.01,4,23820
0.16,9.69,4,23822
0.17,9.68,4,23834
0.17,9.67,4,23836
0.18,9.77,4,23853
0.17,9.81,4,23867
0.17,9.84,4,23879
0.17,9.65,4,23880
0.17,9.58,4,23881
0.17,9.5,4,23882
0.17,9.47,4,23883
0.17,9.42,4,23893
0.17,9.45,4,23897
0.17,9.45,4,23898
0.17,9.44,4,23899
0.19,9.46,4,23909
0.19,9.45,4,23911
0.19,9.42,4,23923
0.19,9.24,4,23929
0.19,9.17,4,23931
0.19,8.24,4,23939
0.2,8.17,4,23950
0.21,8.21,4,23959
0.21,8.2,4,23964
0.22,8.54,4,24000
0.23,8.64,4,24011
0.24,8.64,4,24016
0.24,8.64,4,24023
0.24,8.49,4,24024
0.25,8.43,4,24026
0.25,8.49,4,24034
0.25,8.42,4,24041
0.25,8.37,4,24045
0.25,8.36,4,24048
0.25,8.43,4,24056
0.25,8.17,4,24060
0.26,8.26,4,24073
0.26,8.24,4,24084
0.26,8.22,4,24090
0.26,8.21,4,24093
0.26,8.15,4,24095
0.25,8.06,4,24096
0.25,8.06,4,24098
0.26,8.28,4,24139
0.26,8.32,4,24145
0.26,8.36,4,24153
0.26,8.34,4,24154
0.26,8.18,4,24157
0.26,8.02,4,24160
0.26,8.13,4,24172
0.26,8.04,4,24175
0.27,8.2,4,24198
0.27,8.31,4,24210
0.27,8.2,4,24213
0.27,8.21,4,24225
0.27,8.22,4,24228
0.27,8.3,4,24245
0.28,8.52,4,24268
0.28,8.49,4,24281
0.28,8.47,4,24283
0.28,8.47,4,24284
0.29,8.74,4,24316
0.29,8.85,4,24328
0.29,8.86,4,24335
0.29,8.82,4,24336
0.29,8.99,4,24359
0.29,9.04,4,24370
0.29,9.03,4,24371
0.31,9.1,4,24382
0.31,8.8,4,24383
0.31,8.79,4,24386
0.31,8.65,4,24396
0.3,8.3,4,24397
0.29,8.19,4,24399
0.27,8.21,4,24412
0.27,8.19,4,24413
0.26,8.19,4,24421
0.26,8.18,4,24424
0.26,8.17,4,24431
0.26,8.18,4,24433
0.26,8.25,4,24441
0.26,8.25,4,24442
0.26,8.32,4,24450
0.25,8.25,4,24452
0.24,7.92,4,24454
0.24,8.03,4,24468
0.24,8.17,4,24485
0.25,8.24,4,24499
0.24,8.26,4,24505
0.24,8.15,4,24507
0.24,7.89,4,24508
0.24,7.83,4,24509
0.24,7.78,4,24510
0.22,7.42,4,24515
0.22,7.43,4,24521
0.22,7.39,4,24532
0.22,7.43,4,24539
0.23,7.55,4,24557
0.23,7.57,4,24560
0.25,7.62,4,24572
0.25,7.56,4,24576
0.25,7.55,4,24577
0.24,7.44,4,24578
0.24,7.46,4,24582
0.23,7.44,4,24597
0.24,7.47,4,24614
0.24,7.45,4,24624
0.24,7.46,4,24626
0.24,7.58,4,24639
0.24,7.58,4,24640
0.24,7.6,4,24643
0.24,7.64,4,24657
0.24,7.79,4,24676
0.24,7.79,4,24677
0.25,7.94,4,24693
0.23,7.86,4,24695
0.23,7.99,4,24710
0.23,7.88,4,24711
0.22,7.92,4,24721
0.22,7.96,4,24727
0.22,7.94,4,24733
0.21,7.9,4,24740
0.21,7.99,4,24758
0.21,8.31,4,24795
0.2,7.97,4,24797
0.19,7.89,4,24800
0.18,7.9,4,24806
0.18,7.96,4,24819
0.18,7.97,4,24821
0.17,7.96,4,24822
0.18,8.31,4,24865
0.18,8.25,4,24866
0.19,8.29,4,24874
0.19,8.28,4,24876
0.19,8.43,4,24899
0.19,8.53,4,24913
0.2,8.86,4,24959
0.19,8.8,4,24964
0.19,8.78,4,24968
0.19,8.89,4,24982
0.19,8.88,4,24983
0.19,9.18,4,25014
0.19,9.21,4,25019
0.18,8.88,4,25027
0.18,8.95,4,25040
0.18,8.88,4,25041
0.18,8.99,4,25053
0.19,9.01,4,25058
0.18,9.11,4,25071
0.18,9.0,4,25072
0.18,9.49,4,25124
0.17,9.48,4,25146
0.17,9.47,4,25157
0.17,9.45,4,25158
0.19,9.47,4,25172
0.19,9.6,4,25188
0.21,9.71,4,25216
0.2,9.51,4,25219
0.19,9.41,4,25222
0.19,9.5,4,25233
0.2,9.62,4,25246
0.19,9.32,4,25248
0.2,9.25,4,25253
0.2,9.28,4,25263
0.2,9.32,4,25268
0.2,9.16,4,25275
0.21,9.11,4,25281
0.21,9.14,4,25285
0.19,9.07,4,25289
0.19,9.07,4,25290
0.19,9.14,4,25300
0.21,9.2,4,25316
0.21,9.2,4,25317
0.21,9.23,4,25322
0.21,9.18,4,25330
0.22,9.27,4,25340
0.22,9.23,4,25344
0.22,9.23,4,25347
0.22,9.23,4,25354
0.22,9.35,4,25368
0.22,9.31,4,25372
0.22,9.33,4,25375
0.22,9.28,4,25378
0.22,9.33,4,25385
0.22,9.37,4,25391
0.22,9.24,4,25392
0.22,9.2,4,25405
0.21,9.08,4,25407
0.21,9.05,4,25410
0.21,9.04,4,25411
0.21,9.05,4,25413
0.21,9.29,4,25438
0.21,9.29,4,25439
0.21,9.27,4,25442
0.21,9.22,4,25443
0.21,9.14,4,25446
0.21,9.08,4,25447
0.2,8.91,4,25448
0.2,8.91,4,25451
0.19,8.9,4,25462
0.2,8.95,4,25471
0.2,8.95,4,25472
0.2,9.02,4,25480
0.2,9.1,4,25492
0.21,9.32,4,25529
0.2,9.25,4,25539
0.2,9.2,4,25544
0.2,9.22,4,25548
0.2,9.1,4,25549
0.2,9.1,4,25550
0.2,9.08,4,25551
0.2,9.04,4,25561
0.2,8.87,4,25563
0.21,9.2,4,25597
0.2,9.18,4,25611
0.2,9.46,4,25641
0.2,9.38,4,25648
0.2,9.42,4,25653
0.2,9.51,4,25672
0.21,9.61,4,25688
0.21,9.57,4,25690
0.22,9.64,4,25704
0.21,9.56,4,25714
0.21,9.29,4,25724
0.21,9.41,4,25738
0.21,9.57,4,25757
0.21,9.75,4,25781
0.23,9.91,4,25810
0.24,10.18,4,25839
0.24,10.19,4,25841
0.24,9.91,4,25856
0.25,10.09,4,25875
0.24,10.02,4,25876
0.24,10.08,4,25884
0.25,10.0,4,25899
0.25,9.87,4,25900
0.23,9.54,4,25913
0.23,9.58,4,25922
0.23,9.56,4,25924
0.23,9.54,4,25936
0.23,9.55,4,25938
0.23,9.3,4,25944
0.23,9.28,4,25947
0.23,9.21,4,25948
0.23,9.17,4,25957
0.24,9.65,4,26006
0.26,9.82,4,26035
0.25,9.88,4,26046
0.25,9.8,4,26051
0.25,9.8,4,26052
0.25,9.3,4,26054
0.26,9.31,4,26077
0.27,9.37,4,26094
0.27,9.37,4,26095
0.25,9.32,4,26104
0.26,9.61,4,26149
0.25,9.92,4,26208
0.25,9.91,4,26210
0.25,9.89,4,26211
0.25,9.8,4,26213
0.24,9.74,4,26220
0.24,9.76,4,26224
0.23,9.93,4,26246
0.23,9.84,4,26247
0.24,9.92,4,26260
0.25,9.99,4,26274
0.24,9.94,4,26275
0.24,9.96,4,26281
0.24,10.11,4,26300
0.24,10.11,4,26301
0.24,10.03,4,26303
0.22,9.97,4,26313
0.23,10.05,4,26322
0.24,10.15,4,26337
0.24,10.25,4,26355
0.23,10.17,4,26357
0.23,10.2,4,26364
0.23,10.18,4,26365
0.23,10.15,4,26369
0.24,10.13,4,26381
0.24,10.12,4,26384
0.24,10.1,4,26385
0.24,10.25,4,26403
0.25,10.25,4,26410
0.25,10.23,4,26414
0.25,10.24,4,26416
0.25,10.21,4,26426
0.25,10.27,4,26434
0.25,10.33,4,26443
0.25,10.35,4,26446
0.26,10.54,4,26467
0.26,10.44,4,26482
0.26,10.46,4,26485
0.26,10.55,4,26497
0.27,10.83,4,26526
0.27,10.91,4,26537
0.27,10.91,4,26538
0.27,10.95,4,26543
0.27,11.03,4,26554
0.26,10.93,4,26555
0.25,10.88,4,26559
0.25,10.94,4,26566
0.25,10.91,4,26571
0.25,10.84,4,26576
0.24,10.52,4,26581
0.24,10.54,4,26593
0.24,10.5,4,26594
0.24,10.69,4,26617
0.24,10.77,4,26626
0.24,10.77,4,26627
0.24,10.77,4,26628
0.24,10.75,4,26636
0.24,10.74,4,26637
0.23,10.42,4,26639
0.23,10.3,4,26641
0.23,10.1,4,26651
0.23,10.08,4,26656
0.23,10.04,4,26657
0.23,9.92,4,26664
0.22,9.77,4,26665
0.22,9.77,4,26667
0.21,9.65,4,26669
0.21,9.59,4,26673
0.21,9.61,4,26685
0.21,9.55,4,26693
0.21,9.38,4,26695
0.21,9.2,4,26701
0.19,8.92,4,26702
0.18,8.65,4,26704
0.18,8.66,4,26707
0.17,8.58,4,26714
0.16,8.42,4,26717
0.16,8.49,4,26725
0.16,8.42,4,26726
0.15,8.28,4,26727
0.15,8.38,4,26738
0.15,8.31,4,26744
0.15,8.23,4,26745
0.15,8.24,4,26748
0.16,8.66,4,26802
0.16,8.67,4,26805
0.16,8.62,4,26806
0.16,8.68,4,26815
0.16,8.81,4,26829
0.16,8.91,4,26848
0.16,8.64,4,26870
0.14,8.5,4,26885
0.14,8.48,4,26894
0.14,8.45,4,26896
0.14,8.7,4,26922
0.14,8.71,4,26925
0.13,8.49,4,26926
0.12,8.58,4,26952
0.12,8.62,4,26957
0.13,8.95,4,26999
0.12,8.54,4,27003
0.11,7.97,4,27005
0.11,7.97,4,27007
0.11,7.98,4,27009
0.11,8.15,4,27028
0.11,8.1,4,27030
0.11,8.07,4,27031
0.11,7.87,4,27033
0.11,7.9,4,27037
0.1,7.9,4,27050
0.11,7.98,4,27072
0.11,8.07,4,27082
0.11,8.03,4,27084
0.11,7.85,4,27085
0.12,8.6,4,27161
0.13,8.63,4,27166
0.14,8.68,4,27181
0.13,8.63,4,27185
0.12,8.49,4,27186
0.12,8.32,4,27187
0.12,8.42,4,27199
0.12,8.38,4,27202
0.12,8.57,4,27222
0.12,8.61,4,27230
0.12,9.0,4,27281
0.12,8.98,4,27282
0.12,9.01,4,27286
0.12,8.89,4,27292
0.11,8.84,4,27294
0.11,9.1,4,27324
0.11,9.1,4,27326
0.11,9.03,4,27329
0.11,8.98,4,27332
0.11,8.92,4,27335
0.11,8.91,4,27337
0.11,8.83,4,27350
0.12,8.94,4,27376
0.12,8.95,4,27380
0.12,8.95,4,27392
0.11,8.7,4,27396
0.11,8.6,4,27397
0.11,9.0,4,27438
0.11,9.03,4,27446
0.12,9.11,4,27465
0.12,9.27,4,27482
0.12,9.24,4,27483
0.12,9.19,4,27485
0.12,9.16,4,27487
0.12,9.15,4,27491
0.12,9.15,4,27496
0.12,9.1,4,27503
0.12,9.2,4,27514
0.12,9.09,4,27526
0.12,9.17,4,27543
0.12,9.21,4,27548
0.12,9.4,4,27568
0.12,9.33,4,27569
0.12,9.37,4,27574
0.12,9.45,4,27584
0.12,9.45,4,27586
0.12,9.37,4,27588
0.12,9.39,4,27595
0.12,9.5,4,27607
0.12,9.44,4,27608
0.12,9.69,4,27634
0.14,9.85,4,27652
0.14,9.97,4,27666
0.14,10.05,4,27678
0.14,9.95,4,27680
0.14,9.88,4,27681
0.14,9.95,4,27690
0.15,10.21,4,27722
0.16,10.4,4,27742
0.16,10.62,4,27766
0.16,10.6,4,27767
0.16,10.67,4,27781
0.16,10.82,4,27799
0.16,10.75,4,27800
0.16,10.75,4,27801
0.16,11.04,4,27831
0.16,10.96,4,27834
0.16,11.18,4,27862
0.16,11.18,4,27863
0.16,11.18,4,27866
0.15,10.77,4,27879
0.15,10.8,4,27885
0.15,10.85,4,27891
0.15,10.86,4,27901
0.15,10.73,4,27902
0.15,10.63,4,27911
0.14,10.65,4,27935
0.14,10.56,4,27941
0.15,11.21,4,28015
0.15,11.21,4,28017
0.16,11.19,4,28041
0.17,11.75,4,28100
0.17,11.97,4,28123
0.17,11.75,4,28127
0.17,11.77,4,28134
0.17,11.99,4,28198
0.18,12.31,4,28234
0.18,12.31,4,28236
0.18,12.35,4,28242
0.18,12.37,4,28246
0.18,12.27,4,28255
0.18,12.28,4,28258
0.19,12.49,4,28280
0.19,12.5,4,28283
0.19,12.65,4,28302
0.21,12.72,4,28322
0.2,12.67,4,28339
0.2,12.67,4,28349
0.2,12.81,4,28365
0.21,13.07,4,28392
0.2,12.32,4,28393
0.19,12.47,4,28413
0.18,12.42,4,28423
0.18,12.47,4,28432
0.18,12.62,4,28448
0.21,13.2,4,28507
0.22,13.48,4,28547
0.22,13.53,4,28555
0.22,13.64,4,28586
0.22,13.77,4,28607
0.21,13.28,4,28609
0.21,13.29,4,28611
0.21,13.47,4,28633
0.21,13.61,4,28653
0.21,13.74,4,28668
0.21,13.45,4,28669
0.21,13.44,4,28670
0.21,13.42,4,28671
0.22,13.45,4,28677
0.22,13.43,4,28678
0.22,13.43,4,28680
0.21,13.97,4,28747
0.21,13.87,4,28763
0.21,13.84,4,28764
0.21,13.77,4,28769
0.23,14.48,4,28844
0.24,14.64,4,28861
0.24,14.33,4,28871
0.27,14.73,4,28919
0.26,14.74,4,28939
0.26,14.58,4,28940
0.28,14.91,4,28974
0.28,14.99,4,28984
0.28,14.98,4,28985
0.29,15.15,4,29006
0.3,15.24,4,29020
0.3,15.18,4,29021
0.31,15.38,4,29052
0.32,15.43,4,29069
0.32,15.27,4,29070
0.32,15.4,4,29088
0.32,15.25,4,29093
0.32,15.25,4,29094
0.32,15.3,4,29104
0.34,15.62,4,29146
0.34,15.71,4,29157
0.34,15.96,4,29184
0.34,15.9,4,29185
0.34,15.84,4,29191
0.34,15.86,4,29194
0.35,15.79,4,29213
0.34,15.77,4,29229
0.35,15.92,4,29258
0.35,15.92,4,29270
0.38,16.39,4,29319
0.38,16.46,4,29327
0.38,16.42,4,29332
0.37,16.21,4,29343
0.36,16.02,4,29344
0.36,15.8,4,29346
0.36,15.85,4,29352
0.36,15.83,4,29364
0.36,15.68,4,29367
0.36,15.77,4,29377
0.36,15.8,4,29381
0.37,15.68,4,29399
0.38,16.23,4,29457
0.38,15.96,4,29458
0.38,16.18,4,29481
0.38,16.25,4,29491
0.38,16.13,4,29492
0.38,16.09,4,29494
0.38,16.07,4,29498
0.39,16.16,4,29517
0.39,16.17,4,29519
0.39,16.15,4,29526
0.39,15.93,4,29528
0.39,15.94,4,29535
0.38,15.21,4,29536
0.38,15.37,4,29554
0.37,15.29,4,29570
0.37,14.75,4,29575
0.38,14.69,4,29592
0.38,14.79,4,29606
0.38,14.74,4,29608
0.37,14.3,4,29628
0.36,13.98,4,29632
0.36,13.97,4,29633
0.37,14.08,4,29650
0.37,14.2,4,29666
0.37,14.29,4,29684
0.37,14.29,4,29687
0.36,14.16,4,29696
0.36,14.22,4,29705
0.36,14.12,4,29714
0.35,14.01,4,29723
0.34,14.07,4,29746
0.34,13.98,4,29747
0.35,13.88,4,29753
0.34,13.63,4,29755
0.34,13.69,4,29762
0.34,13.6,4,29773
0.34,13.6,4,29783
0.34,13.52,4,29784
0.34,13.37,4,29785
0.31,12.89,4,29796
0.3,12.51,4,29798
0.31,12.54,4,29809
0.31,12.27,4,29813
0.31,12.14,4,29821
0.31,12.26,4,29835
0.31,12.33,4,29844
0.31,12.2,4,29853
0.32,12.27,4,29880
0.33,12.35,4,29903
0.33,12.61,4,29930
0.33,12.76,4,29946
0.34,13.11,4,29982
0.33,13.06,4,29983
0.33,13.19,4,29997
0.35,13.61,4,30041
0.35,12.96,4,30043
0.34,12.96,4,30059
0.35,13.0,4,30064
0.35,13.09,4,30078
0.34,12.62,4,30106
0.33,12.46,4,30107
0.33,12.44,4,30115
0.3,12.03,4,30122
0.3,11.84,4,30123
0.3,12.03,4,30143
0.28,11.79,4,30153
0.28,11.7,4,30154
0.28,11.7,4,30155
0.27,11.5,4,30156
0.27,11.64,4,30184
0.27,11.66,4,30187
0.26,11.49,4,30201
0.25,11.34,4,30203
0.25,11.35,4,30205
0.25,11.23,4,30211
0.26,11.36,4,30229
0.26,11.51,4,30245
0.26,11.56,4,30260
0.24,11.23,4,30269
0.24,11.13,4,30270
0.24,10.87,4,30271
0.24,10.95,4,30280
0.24,11.04,4,30295
0.24,11.02,4,30296
0.23,10.88,4,30301
0.25,11.19,4,30348
0.24,10.93,4,30351
0.24,11.01,4,30371
0.21,10.58,4,30377
0.21,10.53,4,30380
0.21,10.5,4,30382
0.21,10.44,4,30387
0.22,10.54,4,30398
0.22,10.57,4,30403
0.22,10.52,4,30404
0.22,10.41,4,30405
0.22,10.51,4,30418
0.22,10.42,4,30419
0.22,10.39,4,30420
0.21,10.24,4,30423
0.2,9.67,4,30424
0.2,10.08,4,30466
0.2,9.88,4,30469
0.2,9.82,4,30473
0.2,9.84,4,30476
0.22,10.08,4,30502
0.22,10.05,4,30503
0.21,9.97,4,30514
0.21,9.98,4,30517
0.21,9.92,4,30518
0.22,10.18,4,30546
0.22,10.13,4,30548
0.23,10.45,4,30581
0.23,10.28,4,30582
0.23,10.26,4,30596
0.22,10.24,4,30599
0.21,10.1,4,30602
0.21,9.97,4,30603
0.21,9.99,4,30607
0.21,9.81,4,30609
0.22,9.86,4,30618
0.22,10.16,4,30649
0.21,10.0,4,30650
0.21,9.85,4,30651
0.23,9.87,4,30671
0.23,9.97,4,30684
0.24,10.02,4,30698
0.24,9.98,4,30703
0.24,9.9,4,30704
0.23,9.91,4,30714
0.23,9.7,4,30716
0.23,9.76,4,30723
0.22,9.75,4,30728
0.22,9.75,4,30730
0.22,9.73,4,30735
0.22,9.63,4,30736
0.22,9.63,4,30746
0.22,9.63,4,30747
0.22,9.69,4,30754
0.23,10.51,4,30847
0.23,10.51,4,30849
0.22,10.44,4,30853
0.22,10.43,4,30856
0.22,10.47,4,30868
0.22,10.34,4,30869
0.22,10.26,4,30870
0.23,10.57,4,30910
0.24,10.34,4,30914
0.24,10.45,4,30948
0.24,10.29,4,30959
0.24,10.14,4,30960
0.23,9.94,4,30976
0.23,9.94,4,30977
0.23,9.81,4,30978
0.21,9.39,4,30980
0.21,9.53,4,30996
0.22,9.46,4,31005
0.21,9.45,4,31009
0.21,9.48,4,31026
0.2,9.22,4,31028
0.2,9.23,4,31030
0.2,9.29,4,31044
0.2,9.25,4,31047
0.2,9.28,4,31051
0.21,9.32,4,31075
0.21,9.32,4,31085
0.21,9.34,4,31088
0.21,9.34,4,31089
0.21,9.34,4,31090
0.2,9.09,4,31093
0.2,9.13,4,31100
0.2,9.24,4,31125
0.2,9.23,4,31126
0.2,9.23,4,31128
0.21,9.47,4,31158
0.21,9.38,4,31167
0.21,9.23,4,31168
0.21,9.09,4,31169
0.22,9.56,4,31225
0.24,9.76,4,31246
0.24,9.77,4,31248
0.24,9.69,4,31249
0.24,9.65,4,31260
0.24,9.8,4,31276
0.25,9.98,4,31299
0.22,9.53,4,31301
0.23,9.64,4,31315
0.23,9.6,4,31331
0.23,9.72,4,31349
0.23,9.7,4,31350
0.23,9.72,4,31354
0.23,9.71,4,31358
0.22,10.22,4,31420
0.22,10.2,4,31423
0.22,10.2,4,31424
0.22,10.32,4,31437
0.23,10.3,4,31448
0.23,10.3,4,31449
0.23,10.3,4,31450
0.23,10.29,4,31452
0.23,10.38,4,31462
0.23,9.97,4,31463
0.23,10.03,4,31472
0.23,10.0,4,31473
0.24,10.04,4,31480
0.22,9.79,4,31481
0.22,9.93,4,31496
0.22,9.98,4,31512
0.23,10.19,4,31536
0.23,10.23,4,31541
0.22,10.0,4,31546
0.22,10.16,4,31564
0.21,10.16,4,31597
0.22,10.39,4,31621
0.23,11.16,4,31712
0.24,11.49,4,31748
0.24,11.52,4,31754
0.24,11.52,4,31755
0.24,11.49,4,31756
0.24,11.51,4,31760
0.23,11.43,4,31761
0.23,11.13,4,31762
0.23,11.14,4,31764
0.24,11.29,4,31780
0.22,11.1,4,31781
0.22,10.98,4,31782
0.21,11.04,4,31802
0.21,11.0,4,31803
0.22,11.23,4,31827
0.22,11.16,4,31830
0.22,11.15,4,31831
0.22,11.25,4,31848
0.22,11.21,4,31849
0.23,11.23,4,31853
0.23,11.22,4,31857
0.23,11.35,4,31871
0.23,11.47,4,31893
0.23,11.53,4,31900
0.23,11.51,4,31905
0.22,10.6,4,31907
0.22,10.59,4,31908
0.22,10.75,4,31928
0.22,10.77,4,31933
0.22,10.67,4,31935
0.22,10.68,4,31937
0.22,10.83,4,31953
0.21,10.48,4,31958
0.19,10.49,4,31963
0.18,10.24,4,31972
0.18,10.14,4,31973
0.18,10.14,4,31974
0.18,10.1,4,31986
0.18,10.1,4,31987
0.18,10.11,4,31989
0.19,10.3,4,32010
0.19,10.16,4,32012
0.18,10.14,4,32019
0.18,10.13,4,32022
0.19,10.16,4,32042
0.19,10.22,4,32050
0.2,10.34,4,32064
0.2,10.56,4,32100
0.2,10.55,4,32102
0.2,10.52,4,32103
0.19,10.37,4,32112
0.19,10.3,4,32115
0.19,10.29,4,32117
0.19,10.29,4,32118
0.19,10.29,4,32119
0.19,10.36,4,32129
0.19,10.3,4,32130
0.19,10.06,4,32131
0.19,10.1,4,32136
0.19,10.09,4,32137
0.18,9.83,4,32141
0.17,9.97,4,32164
0.17,9.99,4,32167
0.17,10.17,4,32186
0.16,9.66,4,32191
0.15,9.49,4,32195
0.15,9.5,4,32198
0.15,9.58,4,32207
0.15,9.48,4,32208
0.15,9.44,4,32220
0.14,9.22,4,32221
0.14,9.29,4,32230
0.13,9.18,4,32233
0.13,9.03,4,32234
0.13,8.86,4,32235
0.13,9.15,4,32265
0.14,9.35,4,32289
0.14,9.37,4,32295
0.14,8.78,4,32298
0.14,9.02,4,32325
0.14,9.06,4,32330
0.14,8.95,4,32332
0.13,9.05,4,32353
0.13,9.05,4,32354
0.13,9.19,4,32369
0.15,9.39,4,32391
0.16,9.59,4,32421
0.16,9.6,4,32423
0.16,9.63,4,32435
0.16,9.65,4,32438
0.16,9.73,4,32453
0.16,9.78,4,32459
0.16,9.98,4,32494
0.17,9.91,4,32503
0.16,9.82,4,32518
0.16,10.12,4,32553
0.17,10.22,4,32568
0.18,10.17,4,32581
0.19,10.37,4,32634
0.18,10.26,4,32647
0.17,9.51,4,32663
0.17,9.58,4,32706
0.18,9.67,4,32721
0.18,9.81,4,32736
0.18,9.83,4,32739
0.18,9.85,4,32745
0.18,10.02,4,32763
0.18,10.02,4,32764
0.18,10.01,4,32765
0.17,9.89,4,32769
0.18,9.96,4,32777
0.18,10.06,4,32788
0.18,9.91,4,32793
0.18,9.96,4,32799
0.17,9.75,4,32802
0.17,9.85,4,32815
0.17,9.85,4,32816
0.19,9.83,4,32831
0.19,9.84,4,32833
0.18,9.9,4,32843
0.18,9.89,4,32846
0.18,9.76,4,32847
0.18,9.55,4,32848
0.19,9.63,4,32863
0.19,9.8,4,32885
0.19,9.79,4,32886
0.19,9.82,4,32890
0.19,9.65,4,32893
0.19,9.66,4,32899
0.19,9.82,4,32917
0.19,9.81,4,32918
0.19,9.66,4,32919
0.2,10.07,4,32965
0.2,10.04,4,32967
0.2,9.99,4,32971
0.2,9.99,4,32972
0.2,10.02,4,32976
0.2,10.05,4,32991
0.22,10.5,4,33037
0.22,10.58,4,33047
0.23,10.66,4,33076
0.23,10.9,4,33102
0.23,10.84,4,33103
0.24,10.87,4,33109
0.23,10.72,4,33114
0.23,10.66,4,33116
0.23,10.94,4,33158
0.23,10.7,4,33170
0.23,10.69,4,33171
0.23,10.78,4,33181
0.23,10.7,4,33182
0.23,10.85,4,33200
0.25,11.33,4,33250
0.25,11.39,4,33257
0.25,11.39,4,33258
0.25,11.34,4,33263
0.25,11.77,4,33307
0.25,11.79,4,33310
0.26,11.87,4,33323
0.26,11.95,4,33332
0.26,11.99,4,33340
0.26,11.81,4,33345
0.26,11.79,4,33346
0.26,11.77,4,33363
0.26,11.88,4,33379
0.25,11.94,4,33389
0.25,12.18,4,33416
0.25,12.13,4,33420
0.25,12.19,4,33427
0.26,12.41,4,33461
0.26,12.42,4,33463
0.26,12.46,4,33476
0.26,12.49,4,33482
0.26,12.5,4,33484
0.26,12.54,4,33489
0.26,12.48,4,33513
0.25,12.34,4,33523
0.25,12.33,4,33528
0.25,12.34,4,33532
0.25,12.23,4,33548
0.25,12.21,4,33551
0.25,12.25,4,33557
0.25,12.09,4,33562
0.25,12.17,4,33571
0.25,12.08,4,33577
0.23,11.96,4,33587
0.22,11.8,4,33601
0.22,11.79,4,33602
0.23,11.79,4,33614
0.23,11.86,4,33624
0.22,11.72,4,33625
0.22,11.67,4,33626
0.22,11.45,4,33639
0.21,11.38,4,33641
0.22,11.42,4,33660
0.22,11.09,4,33662
0.21,10.95,4,33663
0.21,10.95,4,33676
0.2,10.51,4,33685
0.2,10.4,4,33687
0.2,10.43,4,33706
0.19,10.16,4,33722
0.19,10.17,4,33738
0.19,10.07,4,33743
0.19,10.06,4,33745
0.19,10.1,4,33755
0.2,10.07,4,33770
0.2,10.07,4,33771
0.21,10.18,4,33783
0.21,10.5,4,33819
0.2,10.53,4,33830
0.2,10.45,4,33833
0.2,10.48,4,33841
0.23,10.98,4,33897
0.23,11.04,4,33906
0.24,11.08,4,33923
0.24,11.08,4,33924
0.23,11.22,4,33953
0.24,11.3,4,33963
0.24,11.21,4,33964
0.24,11.22,4,33968
0.24,11.29,4,33976
0.24,11.3,4,33978
0.23,11.45,4,34008
0.23,11.38,4,34023
0.23,11.39,4,34025
0.25,11.84,4,34074
0.25,11.83,4,34076
0.25,11.78,4,34077
0.27,12.01,4,34118
0.27,12.08,4,34126
0.28,12.61,4,34180
0.27,12.17,4,34182
0.27,12.16,4,34183
0.27,12.24,4,34195
0.27,12.28,4,34200
0.27,12.25,4,34201
0.27,12.13,4,34204
0.25,11.75,4,34212
0.25,11.8,4,34227
0.23,11.56,4,34232
0.23,11.31,4,34233
0.23,11.55,4,34258
0.22,11.51,4,34260
0.22,11.47,4,34261
0.22,11.48,4,34264
0.21,11.16,4,34274
0.22,11.07,4,34277
0.22,11.25,4,34296
0.23,11.28,4,34309
0.23,11.37,4,34319
0.23,11.33,4,34333
0.21,10.97,4,34347
0.21,10.96,4,34353
0.21,10.96,4,34354
0.25,11.37,4,34400
0.25,11.01,4,34408
0.25,11.21,4,34431
0.24,11.1,4,34433
0.26,12.14,4,34546
0.26,12.1,4,34550
0.26,12.06,4,34551
0.26,12.1,4,34556
0.29,12.08,4,34571
0.29,11.93,4,34572
0.29,11.94,4,34583
0.3,11.72,4,34588
0.3,11.77,4,34597
0.3,11.83,4,34610
0.29,11.68,4,34629
0.29,11.72,4,34635
0.29,11.6,4,34636
0.3,11.72,4,34654
