avg_score,avg_length,all_time_high_score,num_timesteps
0.18,10.37,3,35468
0.18,10.34,3,35470
0.18,10.36,3,35474
0.18,10.35,3,35482
0.18,10.25,3,35488
0.18,10.43,3,35510
0.18,10.44,3,35517
0.18,10.47,3,35521
0.17,10.7,3,35554
0.17,10.63,3,35559
0.17,10.55,3,35560
0.18,10.71,3,35581
0.18,10.85,3,35598
0.2,11.32,3,35655
0.22,11.9,3,35714
0.22,11.85,3,35716
0.21,11.79,3,35718
0.21,11.99,3,35739
0.21,12.0,3,35741
0.21,12.02,3,35754
0.21,12.14,3,35777
0.21,12.34,3,35798
0.21,12.36,3,35816
0.21,12.38,3,35819
0.21,12.45,3,35827
0.2,12.4,3,35829
0.21,12.6,3,35852
0.21,12.59,3,35853
0.21,12.44,3,35858
0.22,12.55,3,35876
0.23,12.7,3,35916
0.23,12.71,3,35918
0.23,12.88,3,35936
0.22,12.98,3,35959
0.22,12.98,3,35960
0.22,13.07,3,35972
0.22,12.8,3,35977
0.22,12.8,3,35978
0.21,12.98,3,36010
0.2,12.95,3,36011
0.2,12.99,3,36021
0.2,13.11,3,36036
0.2,13.14,3,36040
0.2,13.16,3,36045
0.2,13.56,3,36086
0.2,13.65,3,36103
0.2,13.65,3,36104
0.2,13.49,3,36105
0.2,13.47,3,36106
0.18,13.49,3,36119
0.19,13.54,3,36125
0.19,13.42,3,36128
0.2,13.67,3,36157
0.21,13.83,3,36186
0.19,13.51,3,36201
0.19,13.5,3,36209
0.19,13.75,3,36236
0.19,13.72,3,36237
0.19,13.76,3,36250
0.19,13.78,3,36253
0.19,14.24,3,36300
0.2,14.36,3,36313
0.2,14.37,3,36315
0.19,14.14,3,36316
0.2,14.26,3,36339
0.2,14.16,3,36345
0.22,14.47,3,36379
0.22,14.45,3,36383
0.2,14.43,3,36404
0.21,14.36,3,36414
0.21,14.39,3,36418
0.21,14.44,3,36429
0.22,14.36,3,36437
0.23,14.43,3,36453
0.24,14.55,3,36466
0.24,14.51,3,36471
0.23,14.23,3,36477
0.23,14.22,3,36491
0.24,14.11,3,36523
0.24,14.23,3,36541
0.23,14.3,3,36565
0.23,14.27,3,36573
0.23,13.99,3,36574
0.23,13.91,3,36581
0.23,13.4,3,36584
0.26,13.66,3,36611
0.26,13.52,3,36615
0.27,13.71,3,36635
0.26,13.51,3,36638
0.26,13.42,3,36639
0.26,13.48,3,36647
0.26,12.78,3,36653
0.26,12.78,3,36656
0.27,12.63,3,36669
0.27,12.44,3,36674
0.27,12.44,3,36676
0.27,12.5,3,36686
0.26,12.73,3,36720
0.26,12.74,3,36730
0.26,12.81,3,36741
0.26,12.76,3,36744
0.26,12.77,3,36747
0.26,12.83,3,36757
0.26,12.87,3,36769
0.26,12.94,3,36782
0.27,12.91,3,36801
0.27,12.93,3,36810
0.27,12.9,3,36811
0.28,12.75,3,36829
0.28,12.9,3,36849
0.28,12.94,3,36854
0.27,12.74,3,36855
0.27,12.58,3,36856
0.3,12.7,5,36925
0.28,12.12,5,36926
0.28,12.19,5,36935
0.28,12.59,5,36977
0.28,12.47,5,36986
0.29,12.57,5,36998
0.29,12.49,5,37003
0.29,12.6,5,37037
0.29,12.49,5,37047
0.28,12.33,5,37049
0.28,12.32,5,37051
0.28,12.28,5,37055
0.28,12.35,5,37064
0.27,12.2,5,37072
0.28,12.78,5,37131
0.28,12.74,5,37132
0.27,12.58,5,37134
0.26,12.24,5,37140
0.26,12.36,5,37154
0.26,12.2,5,37156
0.26,12.06,5,37165
0.26,12.19,5,37179
0.26,12.1,5,37182
0.27,12.24,5,37201
0.27,12.29,5,37207
0.27,12.01,5,37211
0.27,12.13,5,37224
0.27,12.08,5,37229
0.27,11.98,5,37234
0.27,12.02,5,37242
0.27,12.16,5,37261
0.27,11.76,5,37262
0.27,11.65,5,37268
0.27,11.67,5,37271
0.27,11.67,5,37272
0.27,11.68,5,37274
0.27,11.63,5,37282
0.26,11.58,5,37283
0.27,11.76,5,37304
0.26,11.55,5,37312
0.25,11.3,5,37316
0.25,11.22,5,37323
0.25,11.15,5,37324
0.25,10.96,5,37332
0.25,10.96,5,37333
0.25,10.85,5,37335
0.25,11.08,5,37361
0.25,10.65,5,37365
0.24,10.61,5,37374
0.24,10.82,5,37397
0.24,10.82,5,37398
0.23,10.62,5,37401
0.23,10.68,5,37413
0.21,10.44,5,37423
0.21,10.41,5,37424
0.22,10.34,5,37438
0.21,10.33,5,37447
0.21,10.36,5,37454
0.22,10.29,5,37458
0.21,10.23,5,37460
0.2,10.12,5,37465
0.19,10.03,5,37469
0.19,10.01,5,37472
0.2,10.31,5,37508
0.2,10.19,5,37510
0.19,9.96,5,37519
0.21,10.31,5,37572
0.21,10.08,5,37573
0.21,10.04,5,37577
0.21,10.09,5,37583
0.21,10.03,5,37584
0.21,10.05,5,37589
0.18,9.79,5,37590
0.19,9.89,5,37604
0.18,9.72,5,37607
0.18,9.95,5,37633
0.18,9.95,5,37634
0.18,9.91,5,37638
0.18,10.05,5,37658
0.18,10.07,5,37663
0.18,10.18,5,37687
0.18,10.21,5,37695
0.19,10.47,5,37723
0.19,10.38,5,37724
0.19,10.11,5,37731
0.19,10.18,5,37748
0.2,10.55,5,37796
0.2,10.71,5,37815
0.2,10.71,5,37818
0.2,10.62,5,37819
0.2,10.51,5,37820
0.22,10.45,5,37827
0.21,10.29,5,37830
0.21,10.24,5,37834
0.21,10.37,5,37848
0.2,10.25,5,37854
0.2,10.15,5,37864
0.2,10.18,5,37872
0.2,10.24,5,37879
0.21,10.45,5,37901
0.16,9.78,5,37903
0.16,9.78,5,37904
0.17,9.87,5,37922
0.17,9.46,5,37923
0.18,9.58,5,37944
0.18,9.49,5,37947
0.18,9.71,5,37974
0.18,9.57,5,37994
0.18,9.51,5,37998
0.18,9.62,5,38011
0.18,9.67,5,38018
0.18,9.7,5,38025
0.18,9.63,5,38027
0.18,9.57,5,38029
0.17,9.07,5,38038
0.19,9.27,5,38059
0.19,9.28,5,38062
0.22,9.55,5,38095
0.23,9.63,5,38117
0.23,9.63,5,38119
0.23,9.55,5,38120
0.23,9.6,5,38139
0.23,9.67,5,38149
0.22,9.51,5,38152
0.23,9.53,5,38160
0.23,9.52,5,38163
0.24,9.74,5,38198
0.24,9.74,5,38203
0.24,9.71,5,38205
0.24,9.72,5,38214
0.24,9.61,5,38222
0.24,9.62,5,38224
0.24,9.87,5,38255
0.25,10.41,5,38312
0.25,10.43,5,38315
0.25,10.42,5,38316
0.25,10.35,5,38317
0.25,10.36,5,38319
0.24,10.27,5,38331
0.24,10.25,5,38337
0.27,10.49,5,38365
0.27,10.53,5,38376
0.27,10.53,5,38377
0.27,10.48,5,38380
0.27,10.48,5,38381
0.27,10.51,5,38386
0.27,10.27,5,38388
0.27,10.24,5,38389
0.27,10.23,5,38397
0.27,10.05,5,38402
0.27,10.16,5,38414
0.28,10.31,5,38432
0.3,10.5,5,38463
0.3,10.65,5,38488
0.3,10.66,5,38490
0.29,10.65,5,38503
0.29,10.64,5,38511
0.29,10.58,5,38512
0.29,10.58,5,38516
0.29,10.58,5,38518
0.3,10.6,5,38525
0.3,10.76,5,38545
0.3,10.83,5,38555
0.29,10.48,5,38556
0.3,10.57,5,38567
0.3,10.49,5,38568
0.28,10.02,5,38574
0.3,10.52,5,38625
0.3,10.5,5,38627
0.3,10.55,5,38638
0.3,10.7,5,38654
0.32,10.82,5,38671
0.32,10.83,5,38673
0.31,10.91,5,38695
0.31,10.96,5,38703
0.31,10.84,5,38717
0.31,10.93,5,38727
0.31,11.39,5,38777
0.31,11.31,5,38789
0.32,11.34,5,38797
0.31,11.11,5,38798
0.31,11.24,5,38819
0.3,10.98,5,38821
0.3,11.02,5,38826
0.3,11.01,5,38832
0.3,10.91,5,38839
0.3,10.64,5,38860
0.32,10.62,5,38877
0.32,10.74,5,38892
0.32,10.74,5,38893
0.32,10.79,5,38899
0.3,10.74,5,38901
0.3,10.76,5,38906
0.3,10.75,5,38909
0.3,10.65,5,38913
0.31,11.05,5,38959
0.31,11.14,5,38978
0.31,11.14,5,38986
0.32,11.34,5,39013
0.32,11.21,5,39022
0.32,11.22,5,39025
0.32,11.36,5,39040
0.32,11.38,5,39060
0.32,11.38,5,39061
0.31,11.36,5,39080
0.32,11.51,5,39098
0.32,11.29,5,39103
0.32,11.25,5,39119
0.32,11.23,5,39121
0.32,11.34,5,39145
0.32,11.28,5,39146
0.32,11.25,5,39150
0.33,11.36,5,39163
0.33,11.38,5,39167
0.33,11.3,5,39168
0.31,11.1,5,39169
0.31,11.27,5,39189
0.28,10.95,5,39190
0.27,10.74,5,39191
0.27,10.73,5,39192
0.3,11.29,5,39249
0.3,11.15,5,39254
0.3,11.17,5,39266
0.3,11.55,5,39307
0.29,11.5,5,39310
0.29,11.5,5,39313
0.28,11.18,5,39316
0.28,11.14,5,39317
0.29,11.16,5,39321
0.29,11.08,5,39322
0.29,11.01,5,39323
0.29,11.15,5,39339
0.31,11.12,5,39367
0.3,10.56,5,39368
0.3,10.95,5,39410
0.3,11.22,5,39438
0.3,11.32,5,39449
0.3,11.31,5,39450
0.3,11.26,5,39457
0.31,11.49,5,39486
0.3,11.66,5,39531
0.3,11.56,5,39532
0.3,11.64,5,39541
0.3,11.63,5,39543
0.3,11.67,5,39548
0.32,11.95,5,39581
0.34,12.49,5,39637
0.34,12.57,5,39646
0.34,12.51,5,39648
0.34,12.47,5,39649
0.35,12.45,5,39659
0.34,12.37,5,39669
0.32,12.12,5,39675
0.32,12.05,5,39693
0.32,12.05,5,39695
0.33,12.17,5,39720
0.33,12.31,5,39742
0.33,12.33,5,39745
0.32,12.3,5,39746
0.32,12.29,5,39747
0.32,12.28,5,39753
0.32,12.11,5,39756
0.32,12.28,5,39783
0.32,13.04,5,39860
0.31,12.95,5,39862
0.31,13.01,5,39869
0.32,13.3,5,39904
0.3,12.99,5,39924
0.3,12.98,5,39925
0.3,12.94,5,39932
0.31,12.89,5,39943
0.29,12.74,5,39945
0.29,12.75,5,39948
0.29,12.54,5,39949
0.29,12.47,5,39950
0.29,12.34,5,39951
0.29,12.48,5,39975
0.29,12.09,5,39986
0.29,12.11,5,40000
0.28,12.04,5,40001
0.29,12.36,5,40034
0.29,12.2,5,40039
0.3,12.41,5,40062
0.3,12.47,5,40073
0.3,12.47,5,40079
0.31,12.54,5,40093
0.3,12.57,5,40117
0.28,12.43,5,40120
0.29,12.8,5,40172
0.29,12.91,5,40184
0.3,13.58,5,40257
0.3,13.83,5,40284
0.3,13.83,5,40289
0.3,13.83,5,40292
0.3,13.8,5,40293
0.29,13.39,5,40298
0.31,13.42,5,40320
0.31,13.36,5,40322
0.3,13.11,5,40324
0.3,13.44,5,40366
0.3,13.46,5,40371
0.3,13.4,5,40380
0.29,13.22,5,40382
0.29,13.36,5,40397
0.31,13.42,5,40422
0.31,13.84,5,40482
0.31,13.88,5,40491
0.31,13.73,5,40492
0.31,13.83,5,40504
0.31,13.72,5,40517
0.31,13.74,5,40520
0.31,13.71,5,40521
0.3,13.63,5,40526
0.31,13.77,5,40544
0.31,13.86,5,40554
0.32,14.14,5,40583
0.32,14.11,5,40600
0.32,14.19,5,40609
0.32,14.22,5,40613
0.32,14.22,5,40614
0.29,13.8,5,40629
0.29,13.76,5,40630
0.29,13.69,5,40635
0.29,13.31,5,40638
0.29,13.29,5,40639
0.32,13.69,5,40682
0.32,13.74,5,40690
0.32,13.77,5,40694
0.33,14.02,5,40723
0.33,14.06,5,40728
0.35,14.35,5,40758
0.35,14.24,5,40763
0.33,14.01,5,40768
0.33,14.01,5,40769
0.33,13.61,5,40771
0.33,13.34,5,40772
0.34,13.42,5,40791
0.34,13.54,5,40804
0.34,13.51,5,40808
0.33,13.25,5,40811
0.31,12.87,5,40818
0.31,12.89,5,40821
0.33,13.06,5,40847
0.33,13.11,5,40854
0.33,13.76,5,40924
0.31,13.54,5,40935
0.29,13.08,5,40945
0.29,13.14,5,40960
0.29,13.16,5,40964
0.29,13.17,5,40966
0.29,13.21,5,40980
0.29,13.2,5,40989
0.3,13.23,5,40998
0.32,13.3,5,41023
0.33,13.6,5,41055
0.32,13.37,5,41057
0.33,13.24,5,41066
0.35,13.51,5,41096
0.35,13.51,5,41097
0.35,13.51,5,41098
0.34,13.58,5,41111
0.34,13.63,5,41119
0.35,13.49,5,41132
0.35,12.73,5,41133
0.37,13.08,5,41170
0.37,13.02,5,41171
0.37,12.83,5,41187
0.37,12.72,5,41196
0.37,12.96,5,41221
0.38,13.19,5,41251
0.37,13.11,5,41254
0.37,13.2,5,41265
0.37,13.31,5,41279
0.37,13.34,5,41283
0.37,13.52,5,41302
0.37,13.52,5,41303
0.4,14.32,5,41407
0.4,14.35,5,41421
0.4,14.22,5,41422
0.4,14.22,5,41423
0.39,13.91,5,41425
0.39,13.87,5,41426
0.38,13.65,5,41427
0.39,13.63,5,41436
0.39,13.58,5,41437
0.4,13.89,5,41482
0.4,13.66,5,41483
0.4,13.7,5,41490
0.39,13.31,5,41503
0.4,13.28,5,41512
0.39,12.56,5,41513
0.39,12.3,5,41514
0.39,12.37,5,41526
0.39,12.37,5,41529
0.39,12.37,5,41530
0.39,12.4,5,41538
0.37,12.2,5,41540
0.37,12.19,5,41541
0.37,12.18,5,41542
0.36,11.79,5,41545
0.36,11.75,5,41546
0.36,11.68,5,41548
0.36,11.95,5,41577
0.36,11.83,5,41580
0.34,11.6,5,41582
0.32,11.03,5,41585
0.32,10.97,5,41588
0.33,11.2,5,41612
0.34,11.26,5,41630
0.35,11.19,5,41636
0.35,11.17,5,41637
0.36,11.51,5,41672
0.36,11.56,5,41682
0.35,11.48,5,41692
0.36,11.75,5,41729
0.35,11.47,5,41730
0.35,11.42,5,41742
0.35,11.43,5,41752
0.35,11.4,5,41753
0.35,11.58,5,41772
0.35,11.7,5,41799
0.38,12.0,5,41830
0.39,12.1,5,41845
0.39,12.11,5,41849
0.39,12.25,5,41864
0.36,11.98,5,41880
0.36,11.92,5,41882
0.36,11.99,5,41893
0.34,11.83,5,41906
0.37,12.27,5,41955
0.35,11.98,5,41956
0.35,12.03,5,41966
0.35,11.99,5,41967
0.35,12.01,5,41970
0.35,12.0,5,41971
0.35,12.03,5,41975
0.34,11.95,5,41986
0.35,11.98,5,42002
0.37,12.42,5,42050
0.37,12.5,5,42061
0.38,12.8,5,42098
0.38,12.78,5,42099
0.36,12.74,5,42121
0.36,12.81,5,42135
0.36,12.25,5,42149
0.38,12.29,5,42164
0.39,12.35,5,42180
0.39,12.22,5,42182
0.41,12.56,5,42220
0.44,13.07,5,42273
0.43,13.07,5,42287
0.43,13.1,5,42299
0.43,13.34,5,42332
0.41,13.12,5,42335
0.4,12.88,5,42343
0.42,13.21,5,42378
0.42,13.21,5,42387
0.4,12.97,5,42393
0.4,12.97,5,42394
0.4,13.01,5,42399
0.4,12.89,5,42400
0.42,12.96,5,42415
0.41,12.9,5,42422
0.41,12.9,5,42423
0.4,12.69,5,42439
0.4,12.72,5,42443
0.39,12.62,5,42449
0.39,12.74,5,42470
0.39,12.55,5,42476
0.38,12.26,5,42477
0.38,12.24,5,42478
0.39,12.27,5,42492
0.4,12.24,5,42503
0.4,12.21,5,42504
0.41,12.56,5,42558
0.41,12.62,5,42565
0.38,11.6,5,42567
0.38,11.51,5,42572
0.39,11.58,5,42580
0.4,11.75,5,42598
0.41,12.0,5,42625
0.41,12.08,5,42634
0.41,12.08,5,42635
0.42,12.19,5,42655
0.42,12.22,5,42659
0.42,12.12,5,42694
0.44,12.41,5,42724
0.46,12.86,5,42776
0.46,12.75,5,42778
0.45,12.75,5,42787
0.46,12.78,5,42791
0.47,13.03,5,42817
0.47,13.38,5,42864
0.47,13.71,5,42900
0.47,13.71,5,42901
0.47,13.88,5,42926
0.48,14.17,5,42957
0.48,14.22,5,42963
0.48,14.43,5,42985
0.48,14.41,5,42986
0.48,14.43,5,42989
0.48,14.42,5,42990
0.48,14.21,5,42998
0.49,14.66,5,43046
0.49,14.65,5,43047
0.5,14.76,5,43061
0.5,14.75,5,43063
0.49,14.72,5,43084
0.48,14.55,5,43085
0.47,14.52,5,43088
0.47,14.64,5,43101
0.46,14.38,5,43110
0.47,14.37,5,43119
0.47,14.29,5,43121
0.46,13.94,5,43123
0.47,14.02,5,43132
0.47,13.92,5,43134
0.47,14.15,5,43167
0.47,14.38,5,43191
0.47,14.2,5,43192
0.47,13.94,5,43193
0.44,13.66,5,43196
0.43,13.9,5,43235
0.45,14.06,5,43255
0.46,14.02,5,43266
0.46,13.87,5,43267
0.49,14.1,5,43292
0.49,14.16,5,43309
0.49,14.04,5,43310
0.46,13.86,5,43341
0.46,14.0,5,43356
0.46,14.03,5,43369
0.47,14.08,5,43375
0.47,14.13,5,43383
0.48,14.26,5,43397
0.48,14.23,5,43398
0.48,14.23,5,43409
0.47,14.17,5,43419
0.45,13.91,5,43441
0.45,13.9,5,43451
0.44,13.58,5,43456
0.45,13.76,5,43475
0.45,13.69,5,43490
0.45,13.72,5,43507
0.46,13.7,5,43519
0.44,13.57,5,43521
0.43,13.44,5,43524
0.43,13.56,5,43538
0.41,13.32,5,43552
0.38,12.87,5,43560
0.38,12.77,5,43564
0.39,12.89,5,43588
0.38,12.57,5,43589
0.38,12.56,5,43591
0.38,12.49,5,43592
0.36,12.28,5,43606
0.36,12.66,5,43653
0.36,12.61,5,43654
0.36,12.66,5,43660
0.36,12.63,5,43662
0.37,13.09,5,43709
0.35,12.98,5,43713
0.35,13.0,5,43722
0.35,13.0,5,43723
0.34,13.13,5,43752
0.37,13.44,5,43787
0.37,13.58,5,43807
0.37,13.4,5,43810
0.37,13.39,5,43815
0.38,13.69,5,43846
0.38,13.75,5,43853
0.37,13.65,5,43857
0.36,13.89,5,43892
0.36,13.89,5,43893
0.36,13.42,5,43900
0.36,13.37,5,43902
0.36,13.36,5,43903
0.37,13.56,5,43928
0.37,13.79,5,43959
0.36,13.63,5,43961
0.35,13.43,5,43968
0.35,13.36,5,43970
0.35,13.36,5,43971
0.36,13.41,5,43996
0.38,13.78,5,44037
0.37,13.63,5,44057
0.35,13.43,5,44067
0.34,13.25,5,44101
0.34,13.24,5,44102
0.36,13.49,5,44136
0.36,13.49,5,44140
0.36,13.65,5,44182
0.36,13.2,5,44184
0.36,12.96,5,44196
0.36,12.96,5,44197
0.36,12.75,5,44201
0.36,12.69,5,44226
0.37,12.71,5,44234
0.37,12.53,5,44238
0.38,12.75,5,44261
0.38,12.79,5,44268
0.38,12.79,5,44269
0.38,12.81,5,44279
0.38,12.63,5,44309
0.38,12.64,5,44311
0.38,12.61,5,44322
0.38,12.6,5,44323
0.38,12.41,5,44325
0.38,12.41,5,44326
0.38,12.4,5,44328
0.38,12.28,5,44329
0.38,12.21,5,44331
0.38,12.47,5,44366
0.38,12.46,5,44367
0.38,12.59,5,44382
0.37,12.75,5,44407
0.37,12.88,5,44422
0.39,12.76,5,44443
0.39,12.65,5,44456
0.39,12.66,5,44458
0.39,12.73,5,44466
0.4,13.01,5,44497
0.4,12.64,5,44499
0.38,12.46,5,44501
0.37,12.77,5,44543
0.38,12.87,5,44554
0.35,12.69,5,44561
0.35,12.7,5,44579
0.35,12.7,5,44580
0.35,12.43,5,44584
0.36,12.52,5,44608
0.36,12.41,5,44610
0.36,12.61,5,44636
0.36,12.56,5,44639
0.35,12.43,5,44640
0.35,12.43,5,44641
0.35,12.41,5,44650
0.35,12.37,5,44656
0.35,12.32,5,44673
0.35,12.4,5,44691
0.35,12.57,5,44713
0.34,12.39,5,44714
0.35,12.46,5,44736
0.36,12.57,5,44764
0.35,12.46,5,44765
0.36,13.2,5,44841
0.36,13.19,5,44843
0.37,13.42,5,44880
0.38,13.5,5,44902
0.38,13.43,5,44903
0.38,13.53,5,44917
0.37,13.5,5,44938
0.37,13.53,5,44942
0.37,13.59,5,44950
0.37,13.61,5,44953
0.39,13.99,5,45005
0.39,13.76,5,45029
0.39,13.76,5,45030
0.39,13.71,5,45031
0.39,14.18,5,45080
0.38,13.72,5,45081
0.39,13.77,5,45090
0.39,13.76,5,45098
0.39,13.92,5,45115
0.39,13.7,5,45122
0.36,13.46,5,45133
0.36,13.72,5,45179
0.36,13.75,5,45185
0.36,13.71,5,45186
0.35,13.56,5,45202
0.35,13.54,5,45207
0.35,13.59,5,45216
0.35,13.25,5,45217
0.35,13.3,5,45223
0.36,13.63,5,45263
0.37,13.77,5,45279
0.37,13.8,5,45283
0.36,13.63,5,45291
0.35,13.34,5,45293
0.35,13.33,5,45294
0.36,13.49,5,45317
0.36,13.59,5,45329
0.38,13.92,5,45363
0.36,13.78,5,45374
0.34,13.42,5,45379
0.33,13.24,5,45381
0.36,13.63,5,45430
0.35,13.3,5,45431
0.35,13.41,5,45443
0.33,13.08,5,45444
0.32,13.09,5,45449
0.32,12.75,5,45457
0.32,13.1,5,45494
0.32,12.99,5,45495
0.33,13.21,5,45518
0.34,13.36,5,45537
0.33,13.13,5,45539
0.34,13.12,5,45546
0.35,13.2,5,45558
0.35,13.05,5,45566
0.35,13.01,5,45569
0.36,13.18,5,45587
0.36,13.16,5,45595
0.35,12.93,5,45602
0.36,13.43,5,45654
0.35,13.33,5,45655
0.36,13.45,5,45668
0.36,13.48,5,45673
0.38,13.77,5,45703
0.38,13.79,5,45707
0.38,13.79,5,45708
0.38,13.79,5,45710
0.37,13.45,5,45711
0.37,13.45,5,45712
0.4,14.19,5,45801
0.4,13.95,5,45802
0.4,13.82,5,45804
0.38,13.76,5,45819
0.39,13.9,5,45846
0.39,14.12,5,45870
0.4,14.28,5,45894
0.39,14.04,5,45901
0.39,14.08,5,45907
0.4,14.4,5,45941
0.4,14.01,5,45944
0.39,14.0,5,45954
0.39,14.01,5,45962
0.39,13.84,5,45963
0.39,14.0,5,45980
0.4,14.07,5,45991
0.39,13.85,5,45993
0.39,13.84,5,45994
0.38,13.64,5,46000
0.4,13.97,5,46036
0.4,13.98,5,46038
0.4,13.99,5,46040
0.42,14.86,5,46136
0.42,15.09,5,46165
0.42,15.04,5,46177
0.42,14.9,5,46181
0.42,14.69,5,46182
0.43,14.8,5,46194
0.42,14.73,5,46209
0.41,14.63,5,46227
0.43,14.99,5,46264
0.42,14.31,5,46272
0.42,14.32,5,46275
0.41,13.97,5,46277
0.4,13.76,5,46278
0.4,13.76,5,46279
0.42,13.91,5,46308
0.42,13.88,5,46326
0.42,13.95,5,46337
0.43,13.93,5,46343
0.44,14.1,5,46363
0.42,13.6,5,46365
0.41,13.46,5,46375
0.42,13.76,5,46406
0.42,13.86,5,46417
0.43,13.43,5,46423
0.43,13.49,5,46430
0.42,13.42,5,46432
0.45,13.86,5,46484
0.45,13.7,5,46485
0.45,13.65,5,46487
0.45,13.61,5,46494
0.45,13.22,5,46501
0.45,13.21,5,46506
0.45,13.23,5,46509
0.45,13.08,5,46510
0.45,13.07,5,46514
0.47,13.2,5,46536
0.47,13.31,5,46548
0.47,13.27,5,46550
0.47,13.08,5,46571
0.46,12.94,5,46573
0.46,13.06,5,46589
0.47,13.13,5,46604
0.47,13.15,5,46608
0.47,13.15,5,46609
0.46,12.99,5,46616
0.46,12.92,5,46621
0.44,12.66,5,46629
0.44,12.69,5,46643
0.44,12.71,5,46650
0.44,12.81,5,46662
0.41,12.34,5,46664
0.43,12.65,5,46696
0.44,12.68,5,46711
0.45,13.03,5,46747
0.45,12.99,5,46748
0.44,12.93,5,46750
0.44,12.57,5,46751
0.44,12.6,5,46755
0.43,12.45,5,46763
0.43,12.51,5,46788
0.43,12.5,5,46789
0.42,12.55,5,46801
0.41,12.51,5,46809
0.4,12.44,5,46810
0.42,13.02,5,46871
0.41,13.02,5,46889
0.41,12.97,5,46892
0.41,12.91,5,46893
0.4,12.4,5,46894
0.4,12.77,5,46932
0.39,12.79,5,46947
0.41,12.96,5,46969
0.4,12.84,5,46987
0.4,12.94,5,47001
0.42,13.19,5,47027
0.43,13.36,5,47046
0.43,13.55,5,47066
0.43,13.58,5,47070
0.4,12.7,5,47071
0.4,12.7,5,47072
0.4,12.89,5,47093
0.42,13.23,5,47142
0.41,12.98,5,47144
0.43,12.93,5,47163
0.42,13.7,5,47264
0.42,13.68,5,47269
0.43,13.8,5,47287
0.42,13.71,5,47312
0.42,13.69,5,47313
0.42,13.7,5,47324
0.43,13.97,5,47359
0.44,14.03,5,47366
0.44,14.02,5,47382
0.43,13.92,5,47383
0.43,14.07,5,47400
0.43,14.07,5,47401
0.43,14.17,5,47417
0.43,14.19,5,47455
0.43,14.18,5,47456
0.43,14.23,5,47463
0.41,13.29,5,47465
0.41,13.08,5,47473
0.41,13.02,5,47479
0.41,13.02,5,47483
0.41,13.02,5,47484
0.41,13.09,5,47503
0.41,13.1,5,47519
0.44,13.57,5,47584
0.43,13.51,5,47615
0.43,13.49,5,47621
0.43,13.57,5,47632
0.43,13.56,5,47633
0.43,13.66,5,47644
0.44,14.06,5,47685
0.43,14.19,5,47727
0.43,14.17,5,47743
0.43,14.26,5,47763
0.43,14.35,5,47778
0.43,14.38,5,47801
0.43,14.42,5,47807
0.44,14.57,5,47832
0.44,14.38,5,47844
0.45,14.57,5,47874
0.44,14.57,5,47880
0.44,14.59,5,47889
0.44,14.6,5,47892
0.41,14.1,5,47894
0.41,14.1,5,47895
0.42,14.18,5,47905
0.42,14.12,5,47906
0.44,14.19,5,47920
0.44,14.17,5,47923
0.45,14.76,5,47985
0.45,14.8,5,47990
0.47,15.01,5,48015
0.45,14.87,5,48023
0.46,15.03,5,48051
0.46,15.11,5,48061
0.45,15.38,5,48109
0.45,15.43,5,48116
0.46,15.5,5,48139
0.45,15.41,5,48145
0.45,15.84,5,48192
0.45,16.05,5,48214
0.45,16.02,5,48218
0.45,16.01,5,48222
0.46,16.27,5,48256
0.46,16.36,5,48279
0.47,16.53,5,48303
0.47,16.42,5,48304
0.47,16.47,5,48311
0.45,16.36,5,48332
0.44,16.23,5,48334
0.46,16.11,5,48358
0.46,16.12,5,48360
0.47,16.23,5,48373
0.47,16.23,5,48374
0.48,16.33,5,48388
0.48,16.3,5,48393
0.47,16.1,5,48398
0.47,16.11,5,48400
0.48,16.18,5,48419
0.49,16.3,5,48439
0.49,16.34,5,48444
0.47,15.74,5,48445
0.47,15.68,5,48457
0.49,15.74,5,48466
0.49,15.82,5,48475
0.49,15.83,5,48477
0.49,15.46,5,48478
0.53,15.95,5,48542
0.51,16.02,5,48571
0.5,15.95,5,48582
0.52,16.08,5,48609
0.5,15.83,5,48610
0.52,15.92,5,48638
0.52,15.75,5,48641
0.52,15.97,5,48667
0.52,16.28,5,48699
0.52,16.28,5,48700
0.52,16.12,5,48705
0.5,15.93,5,48735
0.5,15.97,5,48741
0.48,15.79,5,48742
0.48,14.88,5,48752
0.48,14.84,5,48753
0.47,14.7,5,48757
0.47,14.6,5,48772
0.48,14.7,5,48783
0.49,14.66,5,48790
0.48,14.35,5,48794
0.47,14.45,5,48811
0.47,14.32,5,48814
0.49,14.69,5,48852
0.49,14.53,5,48853
0.5,14.69,5,48870
0.51,15.04,5,48921
0.49,14.71,5,48926
0.5,14.84,5,48940
0.5,14.78,5,48941
0.51,14.99,5,48964
0.51,15.21,5,48994
0.51,15.25,5,49004
0.52,15.28,5,49011
0.53,15.75,5,49059
0.52,15.66,5,49069
0.53,15.61,5,49080
0.51,15.2,5,49104
0.53,15.44,5,49159
0.56,15.77,5,49198
0.56,16.07,5,49239
0.56,16.51,5,49284
0.56,16.5,5,49294
0.56,16.24,5,49309
0.55,15.85,5,49312
0.55,15.7,5,49313
0.55,15.71,5,49334
0.54,15.62,5,49340
0.53,15.52,5,49353
0.53,15.47,5,49354
0.52,15.24,5,49356
0.55,15.92,5,49436
0.56,15.99,5,49473
0.56,16.01,5,49481
0.57,16.1,5,49499
0.58,16.16,5,49508
